date,experiment,incubation,light.dark,treatment,flume,core,replicate,channel,analyte,time,depth,mV,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:24,3750,8.908490181,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:25,4000,8.811346054,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:25,4250,8.759205818,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:25,4500,8.624932289,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:26,4750,8.598790169,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:26,5000,8.538869858,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:26,5250,8.462291718,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:27,5500,8.425173759,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:27,5750,8.313668251,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:27,6000,8.338330269,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:28,6250,8.247327805,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:28,6500,8.189448357,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:28,6750,8.087129593,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:29,7000,8.077165604,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:29,7250,8.018950462,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:29,7500,7.971479893,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:30,7750,7.954137802,
11/07/2024,Mangrove_6,NO3,Dark,0,1,2,1,4,NO,2024-07-11 10:30,8000,7.902225971,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:36,-2000,4.499554157,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:37,-1750,4.558392048,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:37,-1500,4.583281994,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:37,-1250,4.605800152,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:38,-1000,4.560071945,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:38,-750,4.665554047,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:38,-500,4.657348156,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:39,-250,4.652805805,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:39,0,4.690236092,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:39,250,4.639822006,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:40,500,4.714663982,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:40,750,4.709097862,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:40,1000,4.691083908,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:41,1250,4.731232166,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:41,1500,4.628439903,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:41,1750,4.577888012,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:42,2000,4.614367962,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:42,2250,4.538630009,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:42,2500,4.511352062,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:43,2750,4.442969799,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:43,3000,4.38149786,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:43,3250,4.31507206,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:44,3500,4.246319771,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:44,3750,4.228534222,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:44,4000,4.22567606,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:45,4250,4.174441814,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:45,4500,4.131777763,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:45,4750,4.215511799,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:46,5000,4.092562199,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:46,5250,4.071286201,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:46,5500,3.940613985,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:47,5750,4.003791809,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:47,6000,3.914132118,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:47,6250,3.924308062,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:48,6500,3.910171986,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:48,6750,3.870239973,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:48,7000,3.818984032,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:49,7250,3.850078106,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:49,7500,3.845288038,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:49,7750,3.817159891,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,1,NO,2024-07-11 10:50,8000,3.750303984,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:36,-2000,8.257592201,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:37,-1750,8.270201683,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:37,-1500,8.33905983,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:37,-1250,8.411911964,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:38,-1000,8.45065403,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:38,-750,8.475102425,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:38,-500,8.541554451,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:39,-250,8.553214073,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:39,0,8.566738129,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:39,250,8.596520424,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:40,500,8.615125656,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:40,750,8.588791847,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:40,1000,8.603429794,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:41,1250,8.57940197,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:41,1500,8.530398369,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:41,1750,8.55339241,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:42,2000,8.529292107,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:42,2250,8.550971985,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:42,2500,8.550452232,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:43,2750,8.462209702,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:43,3000,8.392886162,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:43,3250,8.318488121,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:44,3500,8.307350159,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:44,3750,8.147859573,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:44,4000,8.14391613,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:45,4250,8.118268013,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:45,4500,8.088829994,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:45,4750,8.083707809,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:46,5000,8.002123833,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:46,5250,7.988276005,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:46,5500,8.059526443,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:47,5750,7.954629898,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:47,6000,7.963905811,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:47,6250,7.794219971,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:48,6500,7.709023952,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:48,6750,7.723455906,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:48,7000,7.694605827,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:49,7250,7.648243904,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:49,7500,7.714839935,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:49,7750,7.649710178,
11/07/2024,Mangrove_6,NO3,Dark,0,1,3,1,4,NO,2024-07-11 10:50,8000,7.593932152,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:02,-2000,7.434385777,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:03,-1750,7.681022167,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:03,-1500,7.732158184,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:03,-1250,7.908904076,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:04,-1000,8.058103561,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:04,-750,8.037125587,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:04,-500,8.167375565,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:05,-250,8.23870182,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:05,0,8.267536163,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:05,250,8.215991974,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:06,500,8.111751556,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:06,750,7.88302803,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:06,1000,7.674980164,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:07,1250,7.525547981,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:07,1500,7.367497921,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:07,1750,7.297557831,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:08,2000,7.081573963,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:08,2250,7.002967834,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:08,2500,6.882661819,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:09,2750,6.754529953,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:09,3000,6.591308117,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:09,3250,6.475843906,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:10,3500,6.391811848,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:10,3750,6.327301979,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:10,4000,6.142551899,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:11,4250,6.069454193,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:11,4500,5.897985935,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:11,4750,5.822502136,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:12,5000,5.615568161,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:12,5250,5.473567963,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:12,5500,5.302135944,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:13,5750,5.2464118,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:13,6000,5.117544174,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:13,6250,4.993030071,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:14,6500,5.003317833,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:14,6750,4.921827793,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:14,7000,4.841536045,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:15,7250,4.790334225,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:15,7500,4.722107887,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:15,7750,4.783539772,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,1,NO,2024-07-11 11:16,8000,4.598896027,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:02,-2000,11.81914043,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:03,-1750,12.23198605,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:03,-1500,12.53946018,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:03,-1250,12.72101593,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:04,-1000,12.96520042,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:04,-750,13.1895256,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:04,-500,13.50765038,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:05,-250,13.70404625,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:05,0,13.95165157,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:05,250,14.07331371,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:06,500,14.16959,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:06,750,14.27079201,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:06,1000,14.35588169,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:07,1250,14.30693245,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:07,1500,14.27219582,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:07,1750,14.26447964,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:08,2000,14.30746365,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:08,2250,14.20465374,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:08,2500,14.11406422,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:09,2750,14.02614212,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:09,3000,13.91643429,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:09,3250,13.77002239,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:10,3500,13.62265587,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:10,3750,13.49720001,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:10,4000,13.43514156,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:11,4250,13.19985962,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:11,4500,12.97831821,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:11,4750,12.75586033,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:12,5000,12.55386353,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:12,5250,12.26041031,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:12,5500,12.01238632,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:13,5750,11.76290035,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:13,6000,11.72230244,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:13,6250,11.46645832,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:14,6500,11.33109188,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:14,6750,11.03146362,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:14,7000,10.90323639,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:15,7250,10.6595583,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:15,7500,10.52613354,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:15,7750,10.38393974,
11/07/2024,Mangrove_6,NO3,Dark,50,2,1,1,4,NO,2024-07-11 11:16,8000,10.25165844,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:24,-2000,9.688138008,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:24,-1750,9.689003944,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:25,-1500,9.908437729,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:25,-1250,9.908145905,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:25,-1000,9.782624245,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:26,-750,9.635997772,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:26,-500,9.656744003,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:26,-250,9.618348122,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:27,0,9.546427727,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:27,250,9.433447838,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:27,500,9.39138031,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:28,750,9.221878052,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:28,1000,9.200590134,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:28,1250,8.969165802,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:29,1500,8.629041672,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:29,1750,8.396431923,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:29,2000,8.207894325,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:30,2250,8.037296295,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:30,2500,7.80211401,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:30,2750,7.553686142,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:31,3000,7.26906395,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:31,3250,7.133418083,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:31,3500,6.878029823,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:32,3750,6.683355808,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:32,4000,6.437064171,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:32,4250,6.33569622,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:33,4500,6.154456139,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:33,4750,5.942708015,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:33,5000,5.77252388,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:34,5250,5.724413872,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:34,5500,5.550737858,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:34,5750,5.459819794,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:35,6000,5.323721886,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:35,6250,5.249139786,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:35,6500,5.171942234,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:36,6750,5.059219837,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:36,7000,4.978062153,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:36,7250,4.93178606,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:37,7500,4.842584133,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:37,7750,4.790336132,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,1,NO,2024-07-11 11:37,8000,4.720488071,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:24,-2000,15.85566425,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:24,-1750,16.02584076,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:25,-1500,16.16074562,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:25,-1250,16.25948524,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:25,-1000,16.38513756,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:26,-750,16.50357819,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:26,-500,16.64435196,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:26,-250,16.66739464,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:27,0,16.67351723,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:27,250,16.67509651,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:27,500,16.60960007,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:28,750,16.58902931,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:28,1000,16.62716484,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:28,1250,16.59270287,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:29,1500,16.58589172,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:29,1750,16.58880043,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:29,2000,16.39474487,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:30,2250,16.32401657,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:30,2500,16.62728119,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:30,2750,16.81750107,
11/07/2024,Mangrove_6,NO3,Dark,50,2,2,1,4,NO,2024-07-11 11:31,3000,16.47191429,
